Batter,Bowler,Balls Faced,Runs Scored (Batter),Total Runs (Incl. Extras),Wickets Taken,Strike Rate,Dismissal Rate
SP Narine,S Joseph,3,6,7,0,200.0,0.0
SP Narine,SM Curran,6,11,11,0,183.3333333333333,0.0
SP Narine,SN Thakur,12,24,27,0,200.0,0.0
SP Narine,Sandeep Sharma,4,5,5,1,125.0,25.0
SP Narine,Sumit Kumar,4,3,3,0,75.0,0.0
SP Narine,Suyash Sharma,3,12,12,0,400.0,0.0
SP Narine,T Natarajan,11,11,12,1,100.0,9.090909090909092
SP Narine,TA Boult,9,6,6,2,66.66666666666666,22.22222222222222
SP Narine,TU Deshpande,10,14,19,0,140.0,0.0
SP Narine,V Nigam,2,1,1,1,50.0,50.0
SP Narine,Washington Sundar,1,1,1,0,100.0,0.0
SP Narine,YS Chahal,17,37,39,0,217.6470588235294,0.0
SP Narine,Yash Dayal,24,34,45,1,141.66666666666669,4.166666666666666
SP Narine,Yash Thakur,9,9,10,1,100.0,11.11111111111111
SP Narine,Yudhvir Singh,7,10,11,1,142.85714285714286,14.285714285714285
SPD Smith,Arshdeep Singh,1,1,1,0,100.0,0.0
SPD Smith,CV Varun,10,14,14,0,140.0,0.0
SPD Smith,DJ Hooda,8,8,8,0,100.0,0.0
SPD Smith,Harpreet Brar,10,11,11,0,110.0,0.0
SPD Smith,J Suchith,1,1,1,0,100.0,0.0
SPD Smith,J Yadav,8,7,7,0,87.5,0.0
SPD Smith,JA Richardson,1,1,1,0,100.0,0.0
SPD Smith,JJ Bumrah,9,11,13,0,122.22222222222224,0.0
SPD Smith,Jalaj S Saxena,2,2,2,0,100.0,0.0
SPD Smith,KA Jamieson,3,4,4,0,133.33333333333331,0.0
SPD Smith,KA Pollard,2,0,0,1,0.0,50.0
SPD Smith,KH Pandya,10,15,15,0,150.0,0.0
SPD Smith,KK Ahmed,7,16,17,0,228.57142857142856,0.0
SPD Smith,LH Ferguson,4,5,5,1,125.0,25.0
SPD Smith,Mohammed Siraj,2,0,0,1,0.0,50.0
SPD Smith,NM Coulter-Nile,1,0,0,1,0.0,100.0
SPD Smith,RD Chahar,3,4,4,0,133.33333333333331,0.0
SPD Smith,RP Meredith,6,1,3,2,16.666666666666664,33.33333333333333
SPD Smith,Rashid Khan,7,5,5,0,71.42857142857143,0.0
SPD Smith,Ravi Bishnoi,6,9,9,0,150.0,0.0
SPD Smith,S Kaul,3,3,3,0,100.0,0.0
SPD Smith,S Sandeep Warrier,4,2,2,0,50.0,0.0
SPD Smith,SP Narine,9,12,12,0,133.33333333333331,0.0
SPD Smith,TA Boult,5,5,5,0,100.0,0.0
SPD Smith,TG Southee,4,4,4,0,100.0,0.0
SPD Smith,V Shankar,7,9,9,0,128.57142857142858,0.0
SPD Smith,VR Iyer,3,2,2,0,66.66666666666666,0.0
SS Iyer,A Kamboj,5,2,3,1,40.0,20.0
SS Iyer,A Nortje,2,1,1,0,50.0,0.0
SS Iyer,AD Russell,6,11,11,0,183.3333333333333,0.0
SS Iyer,AF Milne,2,6,6,0,300.0,0.0
SS Iyer,AK Markram,1,1,1,0,100.0,0.0
SS Iyer,AR Patel,37,55,57,0,148.64864864864865,0.0
SS Iyer,AS Joseph,6,5,7,0,83.33333333333334,0.0
SS Iyer,Abdul Samad,2,6,6,0,300.0,0.0
SS Iyer,Akash Deep,3,6,6,0,200.0,0.0
SS Iyer,Akash Madhwal,5,9,9,0,180.0,0.0
SS Iyer,Akash Singh,6,13,13,0,216.66666666666663,0.0
SS Iyer,Arshad Khan (2),7,9,12,0,128.57142857142858,0.0
SS Iyer,Arshdeep Singh,7,12,12,1,171.42857142857142,14.285714285714285
SS Iyer,Ashwani Kumar,15,37,39,0,246.66666666666669,0.0
SS Iyer,Avesh Khan,16,18,20,0,112.5,0.0
SS Iyer,B Kumar,8,7,7,0,87.5,0.0
SS Iyer,C Green,10,12,12,1,120.0,10.0
SS Iyer,C Sakariya,8,7,8,0,87.5,0.0
SS Iyer,CV Varun,13,7,8,0,53.84615384615385,0.0
SS Iyer,DJ Bravo,5,4,4,0,80.0,0.0
SS Iyer,DL Chahar,3,0,0,0,0.0,0.0
SS Iyer,DR Sams,1,0,0,1,0.0,100.0
SS Iyer,DS Rathi,12,20,20,1,166.66666666666669,8.333333333333332
SS Iyer,DT Christian,3,6,6,0,200.0,0.0
SS Iyer,E Malinga,12,27,28,0,225.0,0.0
SS Iyer,Fazalhaq Farooqi,4,3,3,0,75.0,0.0
SS Iyer,GHS Garton,5,4,4,0,80.0,0.0
SS Iyer,HH Pandya,4,7,7,0,175.0,0.0
SS Iyer,HV Patel,9,14,15,1,155.55555555555557,11.11111111111111
SS Iyer,Harshit Rana,2,0,0,1,0.0,50.0
SS Iyer,J Suchith,2,5,5,0,250.0,0.0
SS Iyer,J Yadav,7,5,6,0,71.42857142857143,0.0
SS Iyer,JC Archer,6,10,11,1,166.66666666666669,16.666666666666664
SS Iyer,JJ Bumrah,22,22,23,0,100.0,0.0
SS Iyer,JO Holder,18,35,36,0,194.44444444444443,0.0
SS Iyer,K Gowtham,4,9,9,0,225.0,0.0
SS Iyer,K Kartikeya,2,1,1,0,50.0,0.0
SS Iyer,K Rabada,20,38,41,0,190.0,0.0
SS Iyer,KA Pollard,3,2,3,0,66.66666666666666,0.0
SS Iyer,KH Pandya,11,7,7,0,63.63636363636363,0.0
SS Iyer,KK Ahmed,15,24,25,2,160.0,13.333333333333334
SS Iyer,KR Sen,13,15,16,0,115.38461538461536,0.0
SS Iyer,KT Maphaka,4,5,5,0,125.0,0.0
SS Iyer,KV Sharma,15,19,20,0,126.66666666666666,0.0
SS Iyer,Kartik Tyagi,9,7,9,0,77.77777777777779,0.0
SS Iyer,LB Williams,1,1,1,0,100.0,0.0
SS Iyer,LH Ferguson,17,21,21,0,123.52941176470588,0.0
SS Iyer,Lalit Yadav,4,4,4,0,100.0,0.0
SS Iyer,M Ashwin,1,0,0,1,0.0,100.0
SS Iyer,M Jansen,11,13,13,0,118.1818181818182,0.0
SS Iyer,M Pathirana,12,23,25,1,191.66666666666669,8.333333333333332
SS Iyer,M Prasidh Krishna,22,51,51,0,231.81818181818184,0.0
SS Iyer,M Siddharth,8,13,13,0,162.5,0.0
SS Iyer,M Theekshana,5,5,5,0,100.0,0.0
SS Iyer,MJ Santner,15,20,20,0,133.33333333333331,0.0
SS Iyer,MM Sharma,6,8,9,0,133.33333333333331,0.0
SS Iyer,MP Stoinis,3,3,3,1,100.0,33.33333333333333
SS Iyer,MP Yadav,5,6,7,0,120.0,0.0
SS Iyer,MR Marsh,3,7,7,0,233.33333333333331,0.0
SS Iyer,Mayank Dagar,4,9,9,0,225.0,0.0
SS Iyer,Mohammed Shami,5,5,5,0,100.0,0.0
SS Iyer,Mohammed Siraj,12,21,22,1,175.0,8.333333333333332
SS Iyer,Mohsin Khan,22,6,8,0,27.27272727272727,0.0
SS Iyer,Mukesh Choudhary,3,1,1,0,33.33333333333333,0.0
SS Iyer,Mukesh Kumar,4,10,10,0,250.0,0.0
SS Iyer,Mustafizur Rahman,12,10,10,1,83.33333333333334,8.333333333333332
SS Iyer,N Thushara,4,6,6,1,150.0,25.0
SS Iyer,NM Coulter-Nile,8,9,10,0,112.5,0.0
SS Iyer,Naveen-ul-Haq,3,5,5,0,166.66666666666669,0.0
SS Iyer,Nithish Kumar Reddy,3,6,6,0,200.0,0.0
SS Iyer,Noor Ahmad,12,15,15,0,125.0,0.0
SS Iyer,OC McCoy,15,18,22,0,120.0,0.0
SS Iyer,OF Smith,2,5,5,0,250.0,0.0
SS Iyer,PJ Cummins,9,16,16,0,177.77777777777777,0.0
SS Iyer,PVD Chameera,4,5,5,1,125.0,25.0
SS Iyer,PWH de Silva,7,3,3,1,42.85714285714285,14.285714285714285
SS Iyer,Prince Yadav,6,14,14,0,233.33333333333331,0.0
SS Iyer,R Ashwin,24,36,37,0,150.0,0.0
SS Iyer,R Parag,5,6,6,1,120.0,20.0
SS Iyer,R Powell,3,7,7,0,233.33333333333331,0.0
SS Iyer,R Ravindra,4,2,2,0,50.0,0.0
SS Iyer,R Sai Kishore,9,17,17,0,188.88888888888889,0.0
SS Iyer,R Shepherd,3,0,0,2,0.0,66.66666666666666
SS Iyer,R Tewatia,8,11,11,1,137.5,12.5
SS Iyer,RA Jadeja,24,27,27,0,112.5,0.0
SS Iyer,RD Chahar,4,0,0,1,0.0,25.0
SS Iyer,RJW Topley,5,18,18,0,360.0,0.0
SS Iyer,RP Meredith,5,5,5,0,100.0,0.0
SS Iyer,Rashid Khan,22,31,32,0,140.9090909090909,0.0
SS Iyer,Rasikh Salam,6,6,6,0,100.0,0.0
SS Iyer,Ravi Bishnoi,18,22,25,0,122.22222222222224,0.0
SS Iyer,S Joseph,12,16,17,0,133.33333333333331,0.0
SS Iyer,SM Curran,17,46,46,0,270.5882352941177,0.0
SS Iyer,SN Thakur,25,33,35,0,132.0,0.0
SS Iyer,SP Narine,8,6,7,2,75.0,25.0
SS Iyer,Sandeep Sharma,9,13,13,0,144.44444444444443,0.0
SS Iyer,Shahbaz Ahmed,2,5,5,0,250.0,0.0
SS Iyer,Shakib Al Hasan,4,2,2,0,50.0,0.0
SS Iyer,Shashank Singh,2,2,2,0,100.0,0.0
SS Iyer,Shivam Mavi,11,19,19,0,172.72727272727272,0.0
SS Iyer,Suyash Sharma,3,2,2,0,66.66666666666666,0.0
SS Iyer,T Natarajan,6,11,11,1,183.3333333333333,16.666666666666664
SS Iyer,T Shamsi,14,22,22,0,157.14285714285714,0.0
SS Iyer,TA Boult,32,45,47,1,140.625,3.125
SS Iyer,TM Head,6,27,27,0,450.0,0.0
SS Iyer,TS Mills,5,10,10,0,200.0,0.0
SS Iyer,TU Deshpande,6,11,11,0,183.3333333333333,0.0
SS Iyer,Umran Malik,15,16,17,2,106.66666666666669,13.333333333333334
SS Iyer,V Nigam,11,15,15,0,136.36363636363637,0.0
SS Iyer,V Viyaskanth,7,7,7,0,100.0,0.0
SS Iyer,VG Arora,2,5,5,0,250.0,0.0
SS Iyer,Vijaykumar Vyshak,13,15,15,0,115.38461538461536,0.0
SS Iyer,WG Jacks,5,7,9,0,140.0,0.0
SS Iyer,Washington Sundar,3,4,4,0,133.33333333333331,0.0
SS Iyer,YS Chahal,24,25,28,2,104.16666666666669,8.333333333333332
SS Iyer,Yash Dayal,12,17,18,1,141.66666666666669,8.333333333333332
SS Iyer,Yash Thakur,14,15,18,1,107.14285714285714,7.142857142857142
SS Iyer,Yudhvir Singh,5,4,4,0,80.0,0.0
SS Iyer,Zeeshan Ansari,15,31,33,0,206.66666666666669,0.0
SS Prabhudessai,A Mishra,2,0,0,1,0.0,50.0
SS Prabhudessai,AD Russell,11,15,17,0,136.36363636363637,0.0
SS Prabhudessai,AR Patel,3,5,5,1,166.66666666666669,33.33333333333333
SS Prabhudessai,B Kumar,4,1,1,0,25.0,0.0
SS Prabhudessai,CJ Jordan,4,10,10,0,250.0,0.0
SS Prabhudessai,CV Varun,11,14,14,0,127.27272727272728,0.0
SS Prabhudessai,DJ Bravo,2,2,2,0,100.0,0.0
SS Prabhudessai,Harshit Rana,2,1,1,1,50.0,50.0
SS Prabhudessai,J Suchith,8,6,7,1,75.0,12.5
SS Prabhudessai,JO Holder,2,0,0,1,0.0,50.0
SS Prabhudessai,KH Pandya,6,7,7,0,116.66666666666669,0.0
SS Prabhudessai,M Jansen,7,5,6,0,71.42857142857143,0.0
SS Prabhudessai,M Pathirana,7,10,11,1,142.85714285714286,14.285714285714285
SS Prabhudessai,M Theekshana,2,0,0,1,0.0,50.0
SS Prabhudessai,MM Ali,3,6,6,0,200.0,0.0
SS Prabhudessai,R Ashwin,3,1,1,1,33.33333333333333,33.33333333333333
SS Prabhudessai,RA Jadeja,7,16,16,0,228.57142857142856,0.0
SS Prabhudessai,Ravi Bishnoi,7,9,11,0,128.57142857142858,0.0
SS Prabhudessai,SN Thakur,2,1,1,0,50.0,0.0
SS Prabhudessai,SP Narine,2,2,3,0,100.0,0.0
SS Prabhudessai,Suyash Sharma,2,2,2,0,100.0,0.0
SS Prabhudessai,TU Deshpande,7,9,11,0,128.57142857142858,0.0
SS Prabhudessai,Umran Malik,3,3,3,0,100.0,0.0
SS Prabhudessai,YS Chahal,6,1,2,1,16.666666666666664,16.666666666666664
SS Tiwary,AK Markram,6,7,7,0,116.66666666666669,0.0
SS Tiwary,AR Patel,11,11,12,1,100.0,9.090909090909092
SS Tiwary,Arshdeep Singh,9,10,10,0,111.11111111111111,0.0
SS Tiwary,DJ Bravo,9,11,12,0,122.22222222222224,0.0
SS Tiwary,DL Chahar,4,8,8,0,200.0,0.0
SS Tiwary,Harpreet Brar,5,10,10,0,200.0,0.0
SS Tiwary,JR Hazlewood,5,4,4,0,80.0,0.0
SS Tiwary,K Rabada,6,2,2,0,33.33333333333333,0.0
SS Tiwary,LH Ferguson,2,5,5,0,250.0,0.0
SS Tiwary,MM Ali,9,8,8,0,88.88888888888889,0.0
SS Tiwary,Mohammed Shami,2,2,2,0,100.0,0.0
SS Tiwary,NT Ellis,8,6,6,1,75.0,12.5
SS Tiwary,R Ashwin,2,2,2,0,100.0,0.0
SS Tiwary,RA Jadeja,3,6,6,0,200.0,0.0
SS Tiwary,Ravi Bishnoi,7,10,10,0,142.85714285714286,0.0
SS Tiwary,SN Thakur,11,13,13,0,118.1818181818182,0.0
SV Samson,A Badoni,2,2,2,0,100.0,0.0
SV Samson,A Kamboj,6,3,3,0,50.0,0.0
SV Samson,A Mishra,4,6,6,0,150.0,0.0
SV Samson,A Nortje,16,12,12,1,75.0,6.25
SV Samson,A Zampa,7,15,15,0,214.28571428571428,0.0
SV Samson,AD Russell,1,0,0,1,0.0,100.0
SV Samson,AR Patel,16,19,20,0,118.75,0.0
SV Samson,AS Joseph,10,20,20,0,200.0,0.0
SV Samson,AS Roy,13,32,32,0,246.15384615384616,0.0
SV Samson,AU Rashid,12,21,21,0,175.0,0.0
SV Samson,Abhishek Sharma,19,24,25,1,126.3157894736842,5.263157894736842
SV Samson,Akash Deep,4,2,2,0,50.0,0.0
SV Samson,Akash Madhwal,1,0,0,1,0.0,100.0
SV Samson,Arshad Khan,12,17,18,1,141.66666666666669,8.333333333333332
SV Samson,Arshdeep Singh,37,66,66,1,178.3783783783784,2.702702702702702
SV Samson,Avesh Khan,25,28,29,0,112.0,0.0
SV Samson,Azmatullah Omarzai,2,0,0,1,0.0,50.0
SV Samson,B Kumar,31,30,30,2,96.7741935483871,6.451612903225806
SV Samson,C Green,12,12,13,0,100.0,0.0
SV Samson,CV Varun,24,39,40,0,162.5,0.0
SV Samson,DJ Willey,2,1,1,0,50.0,0.0
SV Samson,DR Sams,6,7,7,0,116.66666666666669,0.0
SV Samson,DT Christian,3,3,3,0,100.0,0.0
SV Samson,Fazalhaq Farooqi,2,1,1,0,50.0,0.0
SV Samson,GHS Garton,4,7,7,0,175.0,0.0
SV Samson,GJ Maxwell,5,5,5,0,100.0,0.0
SV Samson,H Sharma,7,18,18,0,257.1428571428572,0.0
SV Samson,HH Pandya,18,31,31,1,172.22222222222223,5.555555555555555
SV Samson,HR Shokeen,5,15,15,0,300.0,0.0
SV Samson,HV Patel,21,25,25,2,119.04761904761904,9.523809523809524
SV Samson,Harpreet Brar,17,21,21,0,123.52941176470588,0.0
SV Samson,Harshit Rana,3,1,1,1,33.33333333333333,33.33333333333333
SV Samson,I Sharma,8,20,20,0,250.0,0.0
SV Samson,IC Porel,1,0,0,1,0.0,100.0
SV Samson,J Little,3,5,5,1,166.66666666666669,33.33333333333333
SV Samson,J Overton,3,8,8,0,266.66666666666663,0.0
SV Samson,J Yadav,4,3,4,0,75.0,0.0
SV Samson,JA Richardson,11,30,31,0,272.7272727272727,0.0
SV Samson,JD Unadkat,3,2,2,0,66.66666666666666,0.0
SV Samson,JDS Neesham,1,0,0,1,0.0,100.0
SV Samson,JJ Bumrah,20,18,25,0,90.0,0.0
SV Samson,JO Holder,21,21,22,2,100.0,9.523809523809524
SV Samson,JR Hazlewood,16,15,15,0,93.75,0.0
SV Samson,K Kartikeya,5,6,6,1,120.0,20.0
SV Samson,K Khejroliya,7,15,15,0,214.28571428571428,0.0
SV Samson,K Rabada,20,26,28,2,130.0,10.0
SV Samson,KA Jamieson,4,2,2,0,50.0,0.0
SV Samson,KA Pollard,7,7,7,1,100.0,14.285714285714285
SV Samson,KH Pandya,28,33,33,1,117.85714285714286,3.571428571428571
SV Samson,KK Ahmed,55,74,82,1,134.54545454545453,1.818181818181818
SV Samson,KM Asif,5,8,9,0,160.0,0.0
SV Samson,KT Maphaka,3,8,8,0,266.66666666666663,0.0
SV Samson,KV Sharma,4,3,4,1,75.0,25.0
SV Samson,KW Richardson,5,9,10,0,180.0,0.0
SV Samson,Kuldeep Yadav,10,11,12,1,110.0,10.0
SV Samson,LH Ferguson,18,17,17,2,94.44444444444444,11.11111111111111
SV Samson,LS Livingstone,8,13,13,0,162.5,0.0
SV Samson,M Ashwin,17,22,26,0,129.41176470588235,0.0
SV Samson,M Jansen,11,15,15,0,136.36363636363637,0.0
SV Samson,M Markande,11,32,32,0,290.90909090909093,0.0
SV Samson,M Pathirana,15,18,18,0,120.0,0.0
SV Samson,M Prasidh Krishna,7,4,5,1,57.14285714285714,14.285714285714285
SV Samson,M Theekshana,2,2,2,0,100.0,0.0
SV Samson,MA Starc,4,3,3,0,75.0,0.0
SV Samson,MJ Santner,5,1,1,1,20.0,20.0
SV Samson,MM Ali,6,9,9,0,150.0,0.0
SV Samson,MM Sharma,24,23,26,0,95.83333333333334,0.0
SV Samson,MP Stoinis,9,9,10,0,100.0,0.0
SV Samson,MR Marsh,1,1,1,0,100.0,0.0
SV Samson,Mayank Dagar,6,14,14,0,233.33333333333331,0.0
SV Samson,Mohammad Nabi,6,10,10,0,166.66666666666669,0.0
SV Samson,Mohammed Shami,32,59,59,0,184.375,0.0
SV Samson,Mohammed Siraj,24,21,21,1,87.5,4.166666666666666
SV Samson,Mohsin Khan,23,45,46,0,195.65217391304347,0.0
SV Samson,Mukesh Choudhary,3,5,5,0,166.66666666666669,0.0
SV Samson,Mukesh Kumar,23,43,43,1,186.95652173913044,4.3478260869565215
SV Samson,Mustafizur Rahman,5,8,8,0,160.0,0.0
SV Samson,N Thushara,3,2,2,0,66.66666666666666,0.0
SV Samson,NM Coulter-Nile,4,4,4,0,100.0,0.0
SV Samson,NT Ellis,11,12,12,2,109.09090909090908,18.181818181818183
SV Samson,Naveen-ul-Haq,6,3,4,0,50.0,0.0
SV Samson,Noor Ahmad,17,24,24,2,141.1764705882353,11.76470588235294
SV Samson,PJ Cummins,14,19,20,0,135.71428571428572,0.0
SV Samson,PP Chawla,11,12,12,0,109.09090909090908,0.0
SV Samson,R Ashwin,20,27,29,1,135.0,5.0
SV Samson,R Dhawan,4,6,6,1,150.0,25.0
SV Samson,R Sai Kishore,7,12,12,1,171.42857142857142,14.285714285714285
SV Samson,R Shepherd,7,8,9,0,114.28571428571428,0.0
SV Samson,R Tewatia,5,8,8,0,160.0,0.0
SV Samson,RA Jadeja,29,22,23,1,75.86206896551724,3.4482758620689653
SV Samson,RD Chahar,18,24,24,1,133.33333333333331,5.555555555555555
SV Samson,RJW Topley,7,8,8,0,114.28571428571428,0.0
SV Samson,RP Meredith,13,30,30,0,230.76923076923077,0.0
SV Samson,Rashid Khan,56,77,80,1,137.5,1.7857142857142856
SV Samson,Rasikh Salam,7,19,19,0,271.42857142857144,0.0
SV Samson,Ravi Bishnoi,25,49,50,0,196.0,0.0
SV Samson,S Kaul,13,32,32,1,246.15384615384616,7.6923076923076925
SV Samson,SH Johnson,12,26,26,0,216.66666666666663,0.0
SV Samson,SM Curran,6,2,2,1,33.33333333333333,16.666666666666664
SV Samson,SN Thakur,20,31,33,1,155.0,5.0
SV Samson,SP Narine,37,27,35,0,72.97297297297297,0.0
SV Samson,Sandeep Sharma,9,10,10,0,111.11111111111111,0.0
SV Samson,Shahbaz Ahmed,11,23,24,1,209.0909090909091,9.090909090909092
SV Samson,Shakib Al Hasan,3,1,1,0,33.33333333333333,0.0
SV Samson,Shivam Mavi,15,25,27,2,166.66666666666669,13.333333333333334
SV Samson,Sikandar Raza,3,2,7,0,66.66666666666666,0.0
SV Samson,Simarjeet Singh,23,28,35,1,121.73913043478262,4.3478260869565215
SV Samson,Suyash Sharma,9,8,8,0,88.88888888888889,0.0
SV Samson,Swapnil Singh,3,8,8,0,266.66666666666663,0.0
SV Samson,T Natarajan,22,31,33,1,140.9090909090909,4.545454545454546
SV Samson,TA Boult,12,16,17,1,133.33333333333331,8.333333333333332
SV Samson,TG Southee,8,8,10,0,100.0,0.0
SV Samson,TS Mills,2,7,7,0,350.0,0.0
SV Samson,TU Deshpande,1,0,0,1,0.0,100.0
SV Samson,Tilak Varma,2,3,3,0,150.0,0.0
SV Samson,UT Yadav,26,40,43,0,153.84615384615387,0.0
SV Samson,Umran Malik,14,25,28,0,178.57142857142858,0.0
SV Samson,V Nigam,4,10,11,1,250.0,25.0
SV Samson,V Shankar,7,8,10,1,114.28571428571428,14.285714285714285
SV Samson,VG Arora,13,18,19,1,138.46153846153845,7.6923076923076925
SV Samson,Vivrant Sharma,4,2,2,0,50.0,0.0
SV Samson,WD Parnell,1,0,0,1,0.0,100.0
SV Samson,Washington Sundar,18,41,41,1,227.77777777777777,5.555555555555555
SV Samson,YS Chahal,20,31,31,0,155.0,0.0
SV Samson,Yash Dayal,18,22,23,0,122.22222222222224,0.0
SV Samson,Yash Thakur,22,50,53,0,227.27272727272728,0.0
SW Billings,AR Patel,5,13,13,0,260.0,0.0
SW Billings,Akash Deep,1,1,1,0,100.0,0.0
SW Billings,Arshdeep Singh,3,1,1,0,33.33333333333333,0.0
SW Billings,Avesh Khan,7,17,19,0,242.85714285714283,0.0
SW Billings,B Kumar,5,3,5,1,60.0,20.0
SW Billings,Basil Thampi,4,7,7,0,175.0,0.0
SW Billings,DJ Bravo,5,7,7,1,140.0,20.0
SW Billings,HV Patel,4,0,0,1,0.0,25.0
SW Billings,Harpreet Brar,4,3,3,0,75.0,0.0
SW Billings,JO Holder,4,1,3,0,25.0,0.0
SW Billings,K Gowtham,1,1,1,0,100.0,0.0
SW Billings,K Rabada,4,4,4,0,100.0,0.0
SW Billings,KK Ahmed,3,1,1,1,33.33333333333333,33.33333333333333
SW Billings,Kuldeep Yadav,1,1,1,0,100.0,0.0
SW Billings,LS Livingstone,1,1,1,0,100.0,0.0
SW Billings,M Ashwin,6,9,9,1,150.0,16.666666666666664
SW Billings,M Jansen,2,3,3,0,150.0,0.0
SW Billings,MJ Santner,5,5,5,0,100.0,0.0
SW Billings,MP Stoinis,1,1,1,0,100.0,0.0
SW Billings,Mohammed Shami,5,4,5,1,80.0,20.0
SW Billings,Mohammed Siraj,2,3,3,0,150.0,0.0
SW Billings,Mohsin Khan,3,1,1,0,33.33333333333333,0.0
SW Billings,OF Smith,4,10,10,0,250.0,0.0
SW Billings,PWH de Silva,8,10,10,0,125.0,0.0
SW Billings,RA Jadeja,12,13,13,0,108.33333333333331,0.0
SW Billings,RD Chahar,7,5,5,0,71.42857142857143,0.0
SW Billings,Ravi Bishnoi,10,15,16,1,150.0,10.0
SW Billings,T Natarajan,8,10,11,0,125.0,0.0
SW Billings,Tilak Varma,2,1,1,0,50.0,0.0
SW Billings,Umran Malik,10,11,12,0,110.0,0.0
SW Billings,Washington Sundar,6,7,7,0,116.66666666666669,0.0
SZ Mulani,UT Yadav,1,1,1,0,100.0,0.0
Sachin Baby,AD Russell,2,0,0,0,0.0,0.0
Sachin Baby,CV Varun,6,2,2,1,33.33333333333333,16.666666666666664
Sachin Baby,LH Ferguson,4,3,4,0,75.0,0.0
Sachin Baby,M Prasidh Krishna,4,1,1,0,25.0,0.0
Sachin Baby,SP Narine,1,1,1,0,100.0,0.0
Sameer Rizvi,Arshdeep Singh,5,10,10,0,200.0,0.0
Sameer Rizvi,Azmatullah Omarzai,8,22,22,0,275.0,0.0
Sameer Rizvi,DL Chahar,6,12,12,0,200.0,0.0
Sameer Rizvi,HV Patel,2,2,2,0,100.0,0.0
Sameer Rizvi,Harpreet Brar,14,16,16,0,114.28571428571428,0.0
Sameer Rizvi,JJ Bumrah,6,5,5,0,83.33333333333334,0.0
Sameer Rizvi,K Rabada,5,7,7,1,140.0,20.0
Sameer Rizvi,KH Pandya,1,0,0,1,0.0,100.0
Sameer Rizvi,KK Ahmed,1,0,0,1,0.0,100.0
Sameer Rizvi,KV Sharma,6,13,13,0,216.66666666666663,0.0
Sameer Rizvi,M Jansen,6,10,11,0,166.66666666666669,0.0
Sameer Rizvi,M Pathirana,8,9,11,0,112.5,0.0
Sameer Rizvi,M Siddharth,3,0,0,1,0.0,33.33333333333333
Sameer Rizvi,MJ Santner,11,3,3,1,27.27272727272727,9.090909090909092
Sameer Rizvi,MM Sharma,2,0,0,1,0.0,50.0
Sameer Rizvi,MP Stoinis,7,8,9,0,114.28571428571428,0.0
Sameer Rizvi,Mukesh Choudhary,1,1,1,0,100.0,0.0
Sameer Rizvi,Mukesh Kumar,1,0,0,1,0.0,100.0
Sameer Rizvi,N Burger,2,1,1,0,50.0,0.0
Sameer Rizvi,Noor Ahmad,3,8,8,0,266.66666666666663,0.0
Sameer Rizvi,P Dubey,1,0,1,0,0.0,0.0
Sameer Rizvi,RA Jadeja,4,2,3,0,50.0,0.0
Sameer Rizvi,RD Chahar,6,5,5,0,83.33333333333334,0.0
Sameer Rizvi,Rashid Khan,4,14,14,0,350.0,0.0
Sameer Rizvi,SN Thakur,1,4,4,0,400.0,0.0
Sameer Rizvi,Sandeep Sharma,4,6,6,0,150.0,0.0
Sameer Rizvi,TA Boult,8,14,14,0,175.0,0.0
Sandeep Sharma,Avesh Khan,1,0,1,0,0.0,0.0
Sandeep Sharma,C Sakariya,1,1,1,0,100.0,0.0
Sandeep Sharma,CH Morris,2,2,2,0,100.0,0.0
Sandeep Sharma,GJ Maxwell,1,0,0,0,0.0,0.0
Sandeep Sharma,M Prasidh Krishna,1,1,1,0,100.0,0.0
Sandeep Sharma,MM Sharma,2,2,2,0,100.0,0.0
Sandeep Sharma,Mohammed Shami,4,0,1,0,0.0,0.0
Sandeep Sharma,Mohammed Siraj,3,2,3,0,66.66666666666666,0.0
Sandeep Sharma,Mustafizur Rahman,3,5,5,0,166.66666666666669,0.0
Sandeep Sharma,R Sai Kishore,2,3,3,0,150.0,0.0
Sanvir Singh,Atharva Taide,1,4,4,0,400.0,0.0
Sanvir Singh,CJ Jordan,3,4,5,0,133.33333333333331,0.0
Sanvir Singh,Harpreet Brar,3,2,2,0,66.66666666666666,0.0
Sanvir Singh,JJ Bumrah,2,2,2,0,100.0,0.0
Sanvir Singh,MM Sharma,1,0,0,1,0.0,100.0
Sanvir Singh,Mohammed Shami,4,6,6,0,150.0,0.0
Sanvir Singh,N Thushara,6,6,7,0,100.0,0.0
Sanvir Singh,Rashid Khan,1,1,1,0,100.0,0.0
Sanvir Singh,SP Narine,1,0,0,1,0.0,100.0
Saurav Chauhan,Avesh Khan,1,1,1,0,100.0,0.0
Saurav Chauhan,G Coetzee,5,6,7,0,120.0,0.0
Saurav Chauhan,JJ Bumrah,4,3,3,1,75.0,25.0
Saurav Chauhan,N Burger,1,1,1,0,100.0,0.0
Saurav Chauhan,PJ Cummins,1,0,0,1,0.0,100.0
Saurav Chauhan,R Ashwin,3,7,7,0,233.33333333333331,0.0
Saurav Chauhan,YS Chahal,1,0,0,1,0.0,100.0
Sediqullah Atal,Harpreet Brar,2,1,1,0,50.0,0.0
Sediqullah Atal,M Jansen,5,8,10,0,160.0,0.0
Sediqullah Atal,MP Stoinis,5,11,11,0,220.00000000000003,0.0
